 sen rec ret cir top tok mess rush sil s_m s_n er
164 237145880.0 241745362.5 247758045.0 9895079.0 18.0 15.0 1000.0 True True 10.0 10.0 False
165 203863833.0 211937860.0 210247776.5 9273262.0 18.0 16.0 1000.0 True True 10.0 10.0 False
166 205729730.0 211375391.5 215253102.0 10074015.5 18.0 17.0 1000.0 True True 10.0 10.0 False
167 194935058.0 200471394.0 205042095.0 9771921.0 18.0 18.0 1000.0 True True 10.0 10.0 False
168 1281069767.0 1284033158.0 1288226798.0 7051721.0 17.0 2.0 1000.0 True True 10.0 10.0 False
169 3647448274.0 3651921474.5 3656506678.0 9052156.0 19.0 1.0 1000.0 True True 10.0 10.0 False
170 1889448655.5 1894357150.0 1899390811.5 9500167.5 19.0 2.0 1000.0 True True 10.0 10.0 False
171 1096690425.0 1100405040.0 1105389839.0 8839752.0 19.0 3.0 1000.0 True True 10.0 10.0 False
172 897415588.5 900686207.5 904667219.0 7653236.0 17.0 3.0 1000.0 True True 10.0 10.0 False
173 690370158.5 694407841.5 697768821.0 7680009.0 17.0 4.0 1000.0 True True 10.0 10.0 False
174 428441960.0 433439699.0 439100308.5 10806720.5 19.0 10.0 1000.0 True True 10.0 10.0 False
175 335495153.0 338715126.0 343909651.5 9482095.0 19.0 11.0 1000.0 True True 10.0 10.0 False
176 305082121.0 309716186.0 314209467.0 10113061.0 19.0 12.0 1000.0 True True 10.0 10.0 False
177 286097849.0 291683716.0 296488463.0 10333273.5 19.0 13.0 1000.0 True True 10.0 10.0 False
178 285492766.0 291511473.0 296077934.5 10592308.5 19.0 14.0 1000.0 True True 10.0 10.0 False
179 247411773.5 252245524.5 255837427.0 9714357.0 19.0 15.0 1000.0 True True 10.0 10.0 False
180 255967502.0 261568987.0 266535937.0 10851343.0 19.0 16.0 1000.0 True True 10.0 10.0 False
181 252449450.5 257575703.5 263932427.0 11356025.0 19.0 17.0 1000.0 True True 10.0 10.0 False
182 229442667.0 235880381.0 239580716.5 11047906.0 19.0 18.0 1000.0 True True 10.0 10.0 False
183 222857029.5 228316391.0 233277763.5 10991681.0 19.0 19.0 1000.0 True True 10.0 10.0 False
184 4368379612.0 4372818007.0 4378743452.0 10231087.0 20.0 1.0 1000.0 True True 10.0 10.0 False
185 969527396.5 975372968.0 979238853.0 9608155.0 19.0 4.0 1000.0 True True 10.0 10.0 False
186 2174730133.0 2179535996.0 2184752386.5 10355138.5 20.0 2.0 1000.0 True True 10.0 10.0 False
187 1390435263.0 1394578255.5 1401094282.0 10262546.5 20.0 3.0 1000.0 True True 10.0 10.0 False
188 1124313647.5 1128432097.0 1133759152.0 10728630.0 20.0 4.0 1000.0 True True 10.0 10.0 False
189 879521002.0 886258134.0 889244730.0 10641616.0 20.0 5.0 1000.0 True True 10.0 10.0 False
190 698017816.0 705190911.0 708843723.5 11065308.0 20.0 6.0 1000.0 True True 10.0 10.0 False
191 638590227.0 643351913.0 649121179.0 11194937.0 20.0 7.0 1000.0 True True 10.0 10.0 False
192 504816795.0 510893957.0 515526461.0 10442822.0 20.0 8.0 1000.0 True True 10.0 10.0 False
193 453758189.0 458986628.0 463714401.0 10750942.0 20.0 9.0 1000.0 True True 10.0 10.0 False
194 755472190.0 759721162.0 764772449.0 9405121.5 19.0 5.0 1000.0 True True 10.0 10.0 False
195 434471152.0 439880313.0 445513703.0 10343759.5 20.0 10.0 1000.0 True True 10.0 10.0 False
196 379109135.0 385103076.5 389748743.0 11125326.0 20.0 11.0 1000.0 True True 10.0 10.0 False
197 350846916.0 354739129.0 361164572.0 10463348.0 20.0 12.0 1000.0 True True 10.0 10.0 False
198 321389478.0 328776763.0 333370667.0 11674631.0 20.0 13.0 1000.0 True True 10.0 10.0 False
199 182504296.0 185908783.0 188930630.5 7020932.0 20.0 14.0 1000.0 True True 10.0 10.0 False
200 185540200.0 189247452.0 192699016.0 7004868.0 20.0 15.0 1000.0 True True 10.0 10.0 False
201 182311080.0 185417710.5 189300776.0 7004421.5 20.0 16.0 1000.0 True True 10.0 10.0 False
202 162464028.5 165557495.5 169321641.5 7159485.5 20.0 17.0 1000.0 True True 10.0 10.0 False
203 156965845.0 159284439.5 164090302.0 7083849.5 20.0 18.0 1000.0 True True 10.0 10.0 False
204 157250538.0 161061091.5 164671066.0 7379475.0 20.0 19.0 1000.0 True True 10.0 10.0 False
205 153326643.5 157462719.0 161308747.5 7524722.5 20.0 20.0 1000.0 True True 10.0 10.0 False
206 608340736.5 612899166.5 618130283.0 9584505.0 19.0 6.0 1000.0 True True 10.0 10.0 False
207 549461560.0 553441011.0 558590691.0 9610832.5 19.0 7.0 1000.0 True True 10.0 10.0 False
208 404614118.5 409866653.5 414697282.0 9673750.0 19.0 8.0 1000.0 True True 10.0 10.0 False
209 441052327.0 445905267.0 450915278.0 10347553.0 19.0 9.0 1000.0 True True 10.0 10.0 False
210 968586304.5 972184677.5 975590503.0 7181128.0 21.0 3.0 1000.0 True True 10.0 10.0 False
211 755276073.5 758332058.0 762617619.0 6856721.0 21.0 4.0 1000.0 True True 10.0 10.0 False
212 645205762.0 648466117.5 652739631.0 7323028.0 21.0 5.0 1000.0 True True 10.0 10.0 False
213 462610435.5 466170879.0 469372556.5 6776177.0 21.0 6.0 1000.0 True True 10.0 10.0 False
214 405944543.5 408666750.5 413409025.0 6823700.5 21.0 7.0 1000.0 True True 10.0 10.0 False
215 346954257.0 350604392.0 353927443.0 7095674.5 21.0 8.0 1000.0 True True 10.0 10.0 False
216 613126742.0 617546619.0 626312743.0 13340842.0 21.0 9.0 1000.0 True True 10.0 10.0 False
217 598543382.0 604791003.0 612480160.0 13484527.0 21.0 10.0 1000.0 True True 10.0 10.0 False
218 507839758.5 515292191.5 521142893.0 14050789.0 21.0 11.0 1000.0 True True 10.0 10.0 False
219 449133717.5 456232739.0 462271972.5 13546999.0 21.0 12.0 1000.0 True True 10.0 10.0 False
220 433203645.0 440602531.0 446774294.0 14125754.5 21.0 13.0 1000.0 True True 10.0 10.0 False
221 408888301.5 415650868.5 421975240.5 14172162.0 21.0 14.0 1000.0 True True 10.0 10.0 False
222 383317500.0 390990146.0 396685561.5 14023569.0 21.0 15.0 1000.0 True True 10.0 10.0 False
223 332551172.0 336970602.5 345612453.0 13791754.0 21.0 16.0 1000.0 True True 10.0 10.0 False
224 337484432.0 345907185.5 350931699.5 14400854.0 21.0 17.0 1000.0 True True 10.0 10.0 False
225 343924823.0 353014017.0 358166820.0 14764528.5 21.0 18.0 1000.0 True True 10.0 10.0 False
226 323701826.0 330937839.5 337018795.0 15143375.0 21.0 19.0 1000.0 True True 10.0 10.0 False
227 313708578.0 319165930.0 328054768.0 14163907.5 21.0 20.0 1000.0 True True 10.0 10.0 False
228 320006176.0 327225902.0 335851243.0 15693350.0 21.0 21.0 1000.0 True True 10.0 10.0 False
229 6892792010.0 6899539851.0 6909251307.0 15027579.0 22.0 1.0 1000.0 True True 10.0 10.0 False
230 3025046039.5 3028141068.0 3031525475.0 6808528.0 21.0 1.0 1000.0 True True 10.0 10.0 False
231 3223734088.5 3228508491.0 3236128930.0 14122185.0 22.0 2.0 1000.0 True True 10.0 10.0 False
232 1975963102.5 1984243732.5 1989334957.0 14054804.5 22.0 3.0 1000.0 True True 10.0 10.0 False
233 1533202619.0 1535877971.5 1539730916.0 6907591.0 21.0 2.0 1000.0 True True 10.0 10.0 False
234 695122027.5 702827472.0 708541182.0 14148289.0 22.0 8.0 1000.0 True True 10.0 10.0 False
235 541344249.5 546940379.5 551459541.0 13404206.0 22.0 9.0 1000.0 True True 10.0 10.0 False
236 488941385.0 493211106.0 499757030.0 11064639.0 22.0 10.0 1000.0 True True 10.0 10.0 False
237 418452726.0 421110899.0 421401393.0 11100337.0 22.0 11.0 1000.0 True True 10.0 10.0 False
238 391849132.0 399739091.5 402764285.5 11766330.5 22.0 12.0 1000.0 True True 10.0 10.0 False
239 369261579.0 375822898.0 380874631.0 12136922.0 22.0 13.0 1000.0 True True 10.0 10.0 False
240 328901707.0 333630817.5 339692808.5 11450848.5 22.0 14.0 1000.0 True True 10.0 10.0 False
241 337824457.5 341561829.5 348690748.0 11879672.5 22.0 15.0 1000.0 True True 10.0 10.0 False
242 332073487.0 337150877.5 343735623.5 12138707.5 22.0 16.0 1000.0 True True 10.0 10.0 False
